Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price
Acer,2.1547907407477918,32,256,11.896506887477588,2.284747903306979,10647.352345064731
HP,3.8669733825329463,32,1000,14.707694130168996,4.564523036516455,33219.272814272104
Lenovo,3.6073568169537844,4,512,16.313489635632864,2.959379841899476,16865.043882430686
Asus,1.887636987451946,8,1000,11.596988955053296,3.373335466354287,31412.956885298424
Dell,3.8774036863470006,16,1000,16.139033317308363,4.234853835779923,32433.720889625824
Acer,3.698463396764618,8,256,13.999998666663703,2.753623423004678,9608.554285418893
HP,3.6421733826063745,16,512,16.695733640003568,3.409073449387901,17493.369997334027
Lenovo,2.6621243774556654,4,1000,12.647676090130966,2.294547903317364,31650.970345334936
Asus,2.8871113447780544,16,512,16.279028636080684,3.465079449397398,17493.369997334027
Dell,2.9954636475056055,8,1000,12.344814666135825,3.809073449387901,31952.764629736032
Acer,1.5079536476745357,16,512,14.346414666137895,2.009073449387801,17403.767297336027
HP,2.1871376644970233,8,256,16.348082635777666,4.426472684845477,9881.572844646251
Lenovo,2.1547907407477918,32,256,11.896506887477588,2.784747903306979,10647.352345064731
Asus,3.8669733825329463,32,1000,14.707694130168996,4.064523036516455,33219.272814272104
Dell,3.6073568169537844,4,512,16.313489635632864,2.459379841899476,16865.043882430686
Acer,1.887636987451946,8,1000,11.596988955053296,3.873335466354287,31412.956885298424
HP,3.8774036863470006,16,1000,16.139033317308363,4.734853835779923,32433.720889625824
Lenovo,3.698463396764618,8,256,13.999998666663703,2.253623423004678,9608.554285418893
Asus,3.6421733826063745,16,512,16.695733640003568,3.909073449387901,17493.369997334027
Dell,2.6621243774556654,4,1000,12.647676090130966,2.794547903317364,31650.970345334936
Acer,2.8871113447780544,16,512,16.279028636080684,3.965079449397398,17493.369997334027
HP,2.9954636475056055,8,1000,12.344814666135825,3.309073449387901,31952.764629736032
Lenovo,1.5079536476745357,16,512,14.346414666137895,2.509073449387801,17403.767297336027
Asus,2.1871376644970233,8,256,16.348082635777666,4.926472684845477,9881.572844646251
Dell,2.1547907407477918,32,256,11.896506887477588,2.284747903306979,10647.352345064731
Acer,3.8669733825329463,32,1000,14.707694130168996,4.564523036516455,33219.272814272104
HP,3.6073568169537844,4,512,16.313489635632864,2.959379841899476,16865.043882430686
Lenovo,1.887636987451946,8,1000,11.596988955053296,3.373335466354287,31412.956885298424
Asus,3.8774036863470006,16,1000,16.139033317308363,4.234853835779923,32433.720889625824
Dell,3.698463396764618,8,256,13.999998666663703,2.753623423004678,9608.554285418893
Acer,3.6421733826063745,16,512,16.695733640003568,3.409073449387901,17493.369997334027
HP,2.6621243774556654,4,1000,12.647676090130966,2.294547903317364,31650.970345334936
Lenovo,2.8871113447780544,16,512,16.279028636080684,3.465079449397398,17493.369997334027
Asus,2.9954636475056055,8,1000,12.344814666135825,3.809073449387901,31952.764629736032
Dell,1.5079536476745357,16,512,14.346414666137895,2.009073449387801,17403.767297336027
Acer,2.1871376644970233,8,256,16.348082635777666,4.426472684845477,9881.572844646251
HP,2.1547907407477918,32,256,11.896506887477588,2.784747903306979,10647.352345064731
Lenovo,3.8669733825329463,32,1000,14.707694130168996,4.564523036516455,33219.272814272104
Asus,3.6073568169537844,4,512,16.313489635632864,2.959379841899476,16865.043882430686
Dell,1.887636987451946,8,1000,11.596988955053296,3.373335466354287,31412.956885298424
Acer,3.8774036863470006,16,1000,16.139033317308363,4.234853835779923,32433.720889625824
HP,3.698463396764618,8,256,13.999998666663703,2.753623423004678,9608.554285418893
Lenovo,3.6421733826063745,16,512,16.695733640003568,3.409073449387901,17493.369997334027
Asus,2.6621243774556654,4,1000,12.647676090130966,2.294547903317364,31650.970345334936
Dell,2.8871113447780544,16,512,16.279028636080684,3.465079449397398,17493.369997334027
Acer,2.9954636475056055,8,1000,12.344814666135825,3.809073449387901,31952.764629736032
HP,1.5079536476745357,16,512,14.346414666137895,2.009073449387801,17403.767297336027
Lenovo,2.1871376644970233,8,256,16.348082635777666,4.426472684845477,9881.572844646251
Asus,2.1547907407477918,32,256,11.896506887477588,2.784747903306979,10647.352345064731
Dell,3.8669733825329463,32,1000,14.707694130168996,4.064523036516455,33219.272814272104
Acer,3.6073568169537844,4,512,16.313489635632864,2.459379841899476,16865.043882430686
HP,1.887636987451946,8,1000,11.596988955053296,3.873335466354287,31412.956885298424
Lenovo,3.8774036863470006,16,1000,16.139033317308363,4.734853835779923,32433.720889625824
Asus,3.698463396764618,8,256,13.999998666663703,2.253623423004678,9608.554285418893
Dell,3.6421733826063745,16,512,16.695733640003568,3.909073449387901,17493.369997334027
Acer,2.6621243774556654,4,1000,12.647676090130966,2.794547903317364,31650.970345334936
HP,2.8871113447780544,16,512,16.279028636080684,3.965079449397398,17493.369997334027
Lenovo,2.9954636475056055,8,1000,12.344814666135825,3.309073449387901,31952.764629736032
Asus,1.5079536476745357,16,512,14.346414666137895,2.509073449387801,17403.767297336027
Dell,2.1871376644970233,8,256,16.348082635777666,4.926472684845477,9881.572844646251
Acer,2.1547907407477918,32,256,11.896506887477588,2.284747903306979,10647.352345064731
HP,3.8669733825329463,32,1000,14.707694130168996,4.564523036516455,33219.272814272104
Lenovo,3.6073568169537844,4,512,16.313489635632864,2.959379841899476,16865.043882430686
Asus,1.887636987451946,8,1000,11.596988955053296,3.373335466354287,31412.956885298424
Dell,3.8774036863470006,16,1000,16.139033317308363,4.234853835779923,32433.720889625824
Acer,3.698463396764618,8,256,13.999998666663703,2.753623423004678,9608.554285418893
HP,3.6421733826063745,16,512,16.695733640003568,3.409073449387901,17493.369997334027
Lenovo,2.6621243774556654,4,1000,12.647676090130966,2.294547903317364,31650.970345334936
Asus,2.8871113447780544,16,512,16.279028636080684,3.465079449397398,17493.369997334027
Dell,2.9954636475056055,8,1000,12.344814666135825,3.809073449387901,31952.764629736032
Acer,1.5079536476745357,16,512,14.346414666137895,2.009073449387801,17403.767297336027
HP,2.1871376644970233,8,256,16.348082635777666,4.426472684845477,9881.572844646251
Lenovo,2.1547907407477918,32,256,11.896506887477588,2.784747903306979,10647.352345064731
Asus,3.8669733825329463,32,1000,14.707694130168996,4.064523036516455,33219.272814272104
Dell,3.6073568169537844,4,512,16.313489635632864,2.459379841899476,16865.043882430686
Acer,1.887636987451946,8,1000,11.596988955053296,3.873335466354287,31412.956885298424
HP,3.8774036863470006,16,1000,16.139033317308363,4.734853835779923,32433.720889625824
Lenovo,3.698463396764618,8,256,13.999998666663703,2.253623423004678,9608.554285418893
Asus,3.6421733826063745,16,512,16.695733640003568,3.909073449387901,17493.369997334027
Dell,2.6621243774556654,4,1000,12.647676090130966,2.794547903317364,31650.970345334936
Acer,2.8871113447780544,16,512,16.279028636080684,3.965079449397398,17493.369997334027
HP,2.9954636475056055,8,1000,12.344814666135825,3.309073449387901,31952.764629736032
Lenovo,1.5079536476745357,16,512,14.346414666137895,2.509073449387801,17403.767297336027
Asus,2.1871376644970233,8,256,16.348082635777666,4.926472684845477,9881.572844646251
Dell,2.1547907407477918,32,256,11.896506887477588,2.284747903306979,10647.352345064731
Acer,3.8669733825329463,32,1000,14.707694130168996,4.564523036516455,33219.272814272104
HP,3.6073568169537844,4,512,16.313489635632864,2.959379841899476,16865.043882430686
Lenovo,1.887636987451946,8,1000,11.596988955053296,3.373335466354287,31412.956885298424
Asus,3.8774036863470006,16,1000,16.139033317308363,4.234853835779923,32433.720889625824
Dell,3.698463396764618,8,256,13.999998666663703,2.753623423004678,9608.554285418893
Acer,3.6421733826063745,16,512,16.695733640003568,3.409073449387901,17493.369997334027
HP,2.6621243774556654,4,1000,12.647676090130966,2.294547903317364,31650.970345334936
Lenovo,2.8871113447780544,16,512,16.279028636080684,3.465079449397398,17493.369997334027
Asus,2.9954636475056055,8,1000,12.344814666135825,3.809073449387901,31952.764629736032
Dell,1.5079536476745357,16,512,14.346414666137895,2.009073449387801,17403.767297336027
Acer,2.1871376644970233,8,256,16.348082635777666,4.426472684845477,9881.572844646251
HP,2.1547907407477918,32,256,11.896506887477588,2.784747903306979,10647.352345064731
Lenovo,3.8669733825329463,32,1000,14.707694130168996,4.564523036516455,33219.272814272104
Asus,3.6073568169537844,4,512,16.313489635632864,2.959379841899476,16865.043882430686
Dell,1.887636987451946,8,1000,11.596988955053296,3.373335466354287,31412.956885298424
Acer,3.8774036863470006,16,1000,16.139033317308363,4.234853835779923,32433.720889625824
HP,3.698463396764618,8,256,13.999998666663703,2.753623423004678,9608.554285418893
Lenovo,3.6421733826063745,16,512,16.695733640003568,3.409073449387901,17493.369997334027
Asus,2.6621243774556654,4,1000,12.647676090130966,2.294547903317364,31650.970345334936
Dell,2.8871113447780544,16,512,16.279028636080684,3.465079449397398,17493.369997334027
Acer,2.9954636475056055,8,1000,12.344814666135825,3.809073449387901,31952.764629736032
HP,1.5079536476745357,16,512,14.346414666137895,2.009073449387801,17403.767297336027
Lenovo,2.1871376644970233,8,256,16.348082635777666,4.426472684845477,9881.572844646251
Asus,2.1547907407477918,32,256,11.896506887477588,2.784747903306979,10647.352345064731
Dell,3.8669733825329463,32,1000,14.707694130168996,4.064523036516455,33219.272814272104
Acer,3.6073568169537844,4,512,16.313489635632864,2.459379841899476,16865.043882430686
HP,1.887636987451946,8,1000,11.596988955053296,3.873335466354287,31412.956885298424
Lenovo,3.8774036863470006,16,1000,16.139033317308363,4.734853835779923,32433.720889625824
Asus,3.698463396764618,8,256,13.999998666663703,2.253623423004678,9608.554285418893
Dell,3.6421733826063745,16,512,16.695733640003568,3.909073449387901,17493.369997334027
Acer,2.6621243774556654,4,1000,12.647676090130966,2.794547903317364,31650.970345334936
HP,2.8871113447780544,16,512,16.279028636080684,3.965079449397398,17493.369997334027
Lenovo,2.9954636475056055,8,1000,12.344814666135825,3.309073449387901,31952.764629736032
Asus,1.5079536476745357,16,512,14.346414666137895,2.509073449387801,17403.767297336027
Dell,2.1871376644970233,8,256,16.348082635777666,4.926472684845477,9881.572844646251
Acer,2.1547907407477918,32,256,11.896506887477588,2.284747903306979,10647.352345064731
HP,3.8669733825329463,32,1000,14.707694130168996,4.564523036516455,33219.272814272104
Lenovo,3.6073568169537844,4,512,16.313489635632864,2.959379841899476,16865.043882430686
Asus,1.887636987451946,8,1000,11.596988955053296,3.373335466354287,31412.956885298424
Dell,3.8774036863470006,16,1000,16.139033317308363,4.234853835779923,32433.720889625824
Acer,3.698463396764618,8,256,13.999998666663703,2.753623423004678,9608.554285418893
HP,3.6421733826063745,16,512,16.695733640003568,3.409073449387901,17493.369997334027
Lenovo,2.6621243774556654,4,1000,12.647676090130966,2.294547903317364,31650.970345334936
Asus,2.8871113447780544,16,512,16.279028636080684,3.465079449397398,17493.369997334027
Dell,2.9954636475056055,8,1000,12.344814666135825,3.809073449387901,31952.764629736032
Acer,1.5079536476745357,16,512,14.346414666137895,2.009073449387801,17403.767297336027
HP,2.1871376644970233,8,256,16.348082635777666,4.426472684845477,9881.572844646251
Lenovo,2.1547907407477918,32,256,11.896506887477588,2.784747903306979,10647.352345064731
